careerPageURL,component--field-formatter href,provide-styling src,identifier-label,component--field-formatter,component--field-formatter href 2,component--field-formatter 5,component--field-formatter href 3,component--field-formatter 6,component--field-formatter 7,component--field-formatter 8,component--field-formatter href 4,component--field-formatter 9,component--field-formatter href 5,component--field-formatter 10,component--field-formatter 11,component--field-formatter href 6,component--field-formatter 12,accent,accent href,accent 2,accent href 2,accent 3,accent href 3,accent 4,accent href 4,accent 5,accent href 5,accent 6,accent href 6,accent 7,accent href 7,component--field-formatter 14,component--field-formatter 15,component--field-formatter href 7
,https://www.crunchbase.com/organization/ospitek-inc,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/kc0gamnyexnux3axeqtu",Ospitek,www.ospitek.us,https://www.ospitek.us,"Aug 24, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/ospitek-inc,—,"Ospitek is a leader in revolutionizing outpatient surgery with our cutting-edge surgical coordination platform, VIEW. Empowering the adoption of IoT (Internet of Things) and AI technologies, VIEW seamlessly integrates into the daily workflows of outpatient surgery centers and hospitals. It provides real-time, fully interoperable, cross-platform visualization and communication tools, optimizing workflow efficiency and enhancing the experiences of patients, staff, and family members.

Ospitek goes beyond traditional solutions by uniquely syncing the physical movement of patients to an automated and fully digitized live visualization experience, ensuring precise coordination and improved patient outcomes. Through a modular approach, Ospitek's VIEW platform aligns workflows throughout the entire patient pathway, ensuring care teams are well-coordinated and delivering the highest level of patient care. Ospitek is driving the future of outpatient surgery with innovative solutions that transform the healthcare landscape.","$5,416,294",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/ospitek-inc,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2018,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/ospitek-inc,",,,,,,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Enterprise Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-software,Health Care,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/health-care,Information and Communications Technology (ICT),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-communications-technology-ict,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,San Diego,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-diego-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,Proprietary IoT and AI enhanced surgical coordination and communication platform.,"13,168",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/13168
,https://www.crunchbase.com/organization/audioshake,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/cr3lvam3oq01w02s9hal",Audioshake,www.audioshake.ai,https://www.audioshake.ai,"Feb 21, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/audioshake,—,"AudioShake employs AI to distinguish between music and speech, enhancing interactivity and accessibility in audio content. Major and independent labels, music publishers, film studios, artists, and app developers leverage the company's technology for sound separation and lyric transcription. This spans various applications, including sync licensing, immersive mixes, emerging audio uses in UGC, gaming, streaming, voice synthesis, sports, localization, and beyond.
 

Winner of the Sony Demixing Challenge, AudioShake's patented, industry-leading technology is used by major labels, music publishers, film production studios, and more.","$4,700,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/audioshake,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2020,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/audioshake,",,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Machine Learning,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/machine-learning,Music,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/music,,,,,San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,AudioShake uses AI to separate music and speech to help make audio more interactive and accessible.,"13,472",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/13472
,https://www.crunchbase.com/organization/viabot,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/oocfx80sbnfpzq7gv3lu",ViaBot,www.viabot.com,http://www.viabot.com,"Oct 13, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/viabot,—,"ViaBot builds outdoor maintenance robots for commercial properties including sports arenas, shopping malls, shopping outlets, corporate buildings, and more. The company's RUNO robots offer vision-based security that features its ability to view and scan things such as license plates of cars on a property.

ViaBot was founded in 2016 by Gregg Ratanaphanyarat and Andre Ding and is based in Sunnyvale, California, United States.","$14,415,431",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/viabot,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2015,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/viabot,",,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Property Management,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/property-management,Robotics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/robotics,Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/security-4c60,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Sunnyvale,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/sunnyvale-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,ViaBot develops and deploys maintenance robots for commercial properties.,"13,517",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/13517
,https://www.crunchbase.com/organization/cecilian-partners,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/wbyplid2cykqljb9k9pb",Cecilian Partners,cecilianpartners.com,https://cecilianpartners.com,"Oct 11, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/cecilian-partners,—,"Cecilian Partners is a proptech company built around the customer experience for community developers, home builders, and homebuyers. They simplify data, digital marketing, and operations by centralizing the entire new home buying process.","$16,860,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/cecilian-partners,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Jan 1, 2019",11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/cecilian-partners,",,,,,,",Communities,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/communities,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Mapping Services,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/mapping-services,Property Management,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/property-management,PropTech,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/proptech-d405,New Hope,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-hope-pennsylvania,Pennsylvania,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/pennsylvania-united-states,Cecilian Partners develops a real estate software platform that simplifies the management of community development.,"13,531",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/13531
,https://www.crunchbase.com/organization/golioth,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/e8t3her8mjxrpfy9abjw",Golioth,golioth.io,https://golioth.io,"May 4, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/golioth,—,"Golioth is an IoT platform that empowers engineers to connect hardware to the cloud quickly and securely. With a single, unified API for connecting to the cloud, teams can go from prototype to production in minutes, not months.

Think of Golioth as a universal connector. Whatever your hardware setup, we’ll make sure it connects seamlessly to your ideal stack, sends data to the cloud, keeps your product up to date over the air, and scales as you grow. Golioth helps you build securely from the start, from prototype through to production, even as your products evolve and change.

With an elegant device SDK and multi-hardware, multi-protocol support Golioth connects you with the most popular cloud providers so you can update your devices from anywhere and control them from the cloud—with security built-in. 

If you are looking for a cloud-based, flexible IoT solution that can get you from prototype to production up to 30X times faster, and can scale more easily–plus keep it all secure–you’re looking for Golioth.","$7,099,998",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/golioth,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Mar 1, 2020",11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/golioth,",,,,",Cloud Infrastructure,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cloud-infrastructure,Developer Tools,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/developer-tools,Enterprise Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-software,Internet of Things,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet-of-things-ed3a,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,Golioth is an IoT platform that makes it easy to connect hardware to the cloud.,"13,652",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/13652
,https://www.crunchbase.com/organization/agent-iq,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/yhuijuoepzzdtpouuwq6",Agent IQ,agentiq.com,http://agentiq.com,"May 31, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/agent-iq,—,"Agent IQ empowers community banks and credit unions to deepen their customer relationships, improve customer satisfaction, and boost service efficiencies leading to an increase in profitability while reducing the cost of serving. The Agent IQ digital customer engagement platform provides a unique high-touch, high-tech, omni-channel experience that uses AI to support financial institutions in being more proactive with their customers and automating mundane tasks.

Financial institutions can get real-time insights into what their customers are talking about and use the platform to provide proactive assistance and strengthen the relationship between banker and customer. Deployed in a little as 4 weeks with a light resource lift, Agent IQ is the tool that allows your bankers to better connect, engage, and support customers and create relationships in the digital world that are just as personal as in the real world, but even more enhanced.  

Founded in 2015, the company is headquartered in San Francisco, California, United States.","$18,500,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/agent-iq,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Sep 16, 2015",11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/agent-iq,",,,,,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Customer Service,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/customer-service,Enterprise Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-software,Financial Services,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/financial-services,FinTech,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/fintech-e067,San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,"Agent IQ provides a personal, digital customer engagement platform for community banks and credit unions.","13,709",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/13709
,https://www.crunchbase.com/organization/saile,,Sailes,sailes.com,https://sailes.com,"Sep 14, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/saile,—,"Saile uses artificial intelligence (AI) to help sales leaders spend less time searching and more time selling. Through Digital Labor, its patent-pending Sailebots reduce manual prospecting by millions of tasks each year, while increasing revenue opportunities. Sailebots are currently deployed in 29 countries and multiple languages, allowing sales leaders to automate their entire prospecting lifecycle, including finding contacts, setting meetings, cleansing data, and reading and summarizing prospective company reports and documents.

Saile is headquartered in Kansas City, Missouri, and has employees all over the world.","$6,450,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/saile,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Jul 4, 2018",51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/saile,",",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Machine Learning,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/machine-learning,,,,,,,Kansas City,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/kansas-city-missouri,Missouri,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/missouri-united-states,Sailes is a sales enablement software that helps increase revenue opportunities.,"13,961",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/13961
,https://www.crunchbase.com/organization/veruna,,Veruna,www.veruna.com,http://www.veruna.com,"Oct 17, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/veruna,—,Veruna is an insurtech developer of the Salesforce-based agency management platform. Veruna is an agency management system provider that offers an AMS designed to meet the needs of the modern insurance agency through true customization and integration. Veruna is challenging independent insurance agents to walk away from the status quo and embrace change. Veruna is committed to enabling independent agencies to grow their business by changing the way they do business.,"$22,000,002",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/veruna,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2015,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/veruna,",,,",InsurTech,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/insurtech,Productivity Tools,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/productivity-tools,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,Sales Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/sales-automation,,,Hopkinton,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/hopkinton-massachusetts,Massachusetts,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/massachusetts-united-states,Veruna develops an agency management platform that provides an insurance management system.,"14,098",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/14098
,https://www.crunchbase.com/organization/optery,,Optery,www.optery.com,https://www.optery.com,"May 8, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/optery,—,"Optery makes sure your home address, phone number, email address, and other private information are removed from the internet. They do this by opting you out of all the top data brokers that trade in this information and post it online. They cover over 225 data brokers, more than any other personal information removal service on the market. Optery prevents identity theft and fraud, reduces the surface area of attack for phishing attempts and spam, and removes private information from showing up in Google search results. Optery's mission is to put consumers in control of their personal data.

Anyone can create a free account to receive a personalized exposure report summarising where your information is posted online and being openly sold by data brokers.","$2,700,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/optery,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2020,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/optery,",,,,",Cyber Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cyber-security,Identity Management,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/identity-management,Privacy,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/privacy-e1a4,Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/security-4c60,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Clayton,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/clayton-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,"Optery is an opt-out software that removes your home address, phone number, email, and other private information from the Internet.","14,103",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/14103
,https://www.crunchbase.com/organization/virdee-inc,,Virdee Inc.,virdee.co/,https://virdee.co,"Nov 15, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/virdee-inc,—,Virdee is a SaaS company delivering digital check-in and virtual concierge services to the hospitality and commercial real estate industries.,"$21,400,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/virdee-inc,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,"Apr 1, 2020",11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/virdee-inc,",,,,,",Apps,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/apps,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Mobile,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/mobile,Mobile Apps,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/mobile-apps,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,Austin,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/austin-texas,Texas,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/texas-united-states,Virdee is a SaaS company delivering check-in and virtual concierge services to the hospitality and commercial real estate industries.,"14,108",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/14108
,https://www.crunchbase.com/organization/2045-studio,,2045 Studio,2045studio.com,https://2045studio.com,"Feb 16, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/2045-studio,—,"2045 is a members-only network for influential professionals of color, partnering with corporations to create a pathway for employee belonging, retention, and promotion.","$4,200,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/2045-studio,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,Jun 2023,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/2045-studio,",,,,",Financial Services,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/financial-services,Internet,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet,Professional Services,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/professional-services,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Training,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/training,New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-new-york,New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-united-states,2045 Studio offers network for influential professionals of color.,"14,256",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/14256
,https://www.crunchbase.com/organization/klarivis,,KlariVis,www.klarivis.com/,https://www.klarivis.com,"Jan 11, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/klarivis,—,KlariVis is a proprietary data analytics software platform developed by bankers for bankers. KlariVis provides banking industry players with solutions compiling and aggregating actionable data automatically.,"$13,500,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/klarivis,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2018,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/klarivis,",,,,",Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics,Business Intelligence,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/business-intelligence,Data Integration,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-integration-0c4a,Data Visualization,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-visualization,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Roanoke,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/roanoke-virginia,Virginia,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/virginia-united-states,KlariVis is a proprietary data analytics software platform.,"14,342",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/14342
,https://www.crunchbase.com/organization/bridge-financial-technology,,Bridge Financial Technology,www.bridgeft.com,http://www.bridgeft.com,"Jan 19, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/bridge-financial-technology,—,"Bridge believes that everyone should have access to a fiduciary financial advisor. However, as a result of inefficiency and low tech adoption, many fiduciaries struggle to stay competitive and scale economically. SaaS is exclusively for fiduciary advisors known as Registered Investment Advisors (RIAs). The software enables RIAs to automate their office work and investment management, allowing them to serve more clients, scale their business, and keep costs low.","$4,074,999",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/bridge-financial-technology,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2016,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/bridge-financial-technology,",,,",Accounting,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/accounting,Banking,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/banking,FinTech,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/fintech-e067,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,Chicago,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/chicago-illinois,Illinois,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/illinois-united-states,Bridge provides software to change the way financial advisors run their businesses and interact with clients.,"14,343",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/14343
,https://www.crunchbase.com/organization/zbyte,,zbyte,zbyte.io,http://zbyte.io,"Jan 18, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/zbyte,—,"zbyte is a platform that gives the power to build any blockchain-powered application.  It provides security and privacy, transparency, and Immutability are the best of blockchains. It enables users to build any blockchain-powered application. It features solutions for hybrid blockchain architecture, multichain support, identity management, and more. It also offers NFT marketing tools for users.","$15,000,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/zbyte,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2022,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/zbyte,",,",Apps,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/apps,Blockchain,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/blockchain,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,,,San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,zbyte is a software company and it also store creates a thriving ecosystem,"14,549",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/14549
,https://www.crunchbase.com/organization/blastpoint,,BlastPoint,blastpoint.com,https://blastpoint.com,"Nov 14, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/blastpoint,—,"BlastPoint provides big data solutions that help companies optimize revenue growth. They help companies discover, target, and engage humans in their data. They serve the energy, financial, and automotive sectors, as well as nonprofit community organizations.","$6,200,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/blastpoint,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2016,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/blastpoint,",,,,",Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics,B2B,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/b2b,Data Integration,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-integration-0c4a,Data Visualization,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-visualization,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Pittsburgh,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/pittsburgh-pennsylvania,Pennsylvania,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/pennsylvania-united-states,BlastPoint is a software company that provides customer intelligence and analytics solutions to optimize revenue growth.,"14,627",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/14627
,https://www.crunchbase.com/organization/prism-fm,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/i1xmehtag6ctudtcasro",Prism.fm,prism.fm/,https://prism.fm/,"Dec 15, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/prism-fm,—,Prism is the all-in-one live music management software. Built by music industry professionals for music industry professionals.,"$19,240,095",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/prism-fm,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2016,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/prism-fm,",",Music,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/music,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,,,,,Austin,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/austin-texas,Texas,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/texas-united-states,Prism is the all-in-one live music management software. Built by music industry professionals for music industry professionals.,"17,991",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/17991
,https://www.crunchbase.com/organization/nft-pro,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/nudjkek0kpsrbydtdxrf",Web3 Pro,web3pro.com,https://web3pro.com,"Aug 28, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/nft-pro,—,"Web3 Pro creates enterprise white-label platforms for global brands in order to make NFT campaigns seamless, easy to execute, and on-brand. The company's platform helps global enterprises strategize, creating, selling, and distributing NFT-based digital authentic assets, allowing brands to engage communities, drive new revenue streams, and boost cross-sales of physical products while ensuring complete company control, sustainability, and global regulatory compliance.","$8,600,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/nft-pro,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2019,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/nft-pro,",,,,,,,",Automotive,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/automotive,Digital Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/digital-marketing-9bff,Enterprise Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-software,Metaverse,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/metaverse-5a85,Non-Fungible Token (NFT),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/nft-2fca,Palo Alto,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/palo-alto-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,"Web3 Pro creates enterprise white-label platforms for global brands in order to make NFT campaigns seamless, easy to execute, and on-brand.","18,027",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/18027
